,euro spot,euro forward,euro interest,yen spot,yen forward,yen interest,dollar interest
2008-01-09,1.4684,1.4654,4.64375,0.009145783793671118,0.00929368029739777,0.97125,4.2625
2008-01-10,1.4739,1.4706,4.63188,0.009129918743723181,0.009277298450691158,0.97,4.19375
2008-01-11,1.4784,1.4737,4.6225,0.009174311926605505,0.009311853990129435,0.97,4.08125
2008-01-14,1.4888,1.4836,4.58875,0.009272997032640949,0.009407337723424272,0.96,3.85375
2008-01-15,1.4908,1.4856,4.5675,0.009356287425149701,0.00948856627763545,0.95625,3.8275
2008-01-16,1.4815,1.4768,4.51188,0.009379103357719002,0.009514747859181731,0.96,3.79375
2008-01-17,1.4686,1.4644,4.44813,0.009315323707498836,0.00945000945000945,0.9575,3.81125
2008-01-18,1.4656,1.4608,4.42188,0.009342301943198803,0.009473285335354301,0.955,3.75375
2008-01-22,1.4558,1.4486,4.33,0.009391435011269721,0.009503896597605019,0.94375,3.49
2008-01-23,1.4572,1.4482,4.295,0.009480470231323474,0.009580379383023568,0.93719,3.16375
2008-01-24,1.4706,1.4619,4.31375,0.0093711929528629,0.009478672985781991,0.93719,3.15
2008-01-25,1.4718,1.4642,4.4025,0.009286775631500743,0.009398496240601503,0.935,3.3
2008-01-28,1.4782,1.4695,4.37813,0.0093694368968425,0.009476876421531463,0.92875,3.18375
2008-01-29,1.4758,1.467,4.3975,0.009370314842578711,0.009477774618519572,0.9275,3.18188
2008-01-30,1.4785,1.4699,4.39188,0.009312721177127958,0.00941885655081473,0.925,3.18625
2008-01-31,1.4846,1.475,4.36438,0.009435742592942064,0.009534706331045004,0.92125,3.04125
2008-02-01,1.484,1.4743,4.36188,0.00941265060240964,0.009511128019783146,0.9175,3.01625
2008-02-04,1.4818,1.4729,4.37188,0.009361542782250515,0.00946611132146914,0.92,3.0975
2008-02-05,1.4652,1.4561,4.37875,0.009354536950420954,0.009453582907922102,0.92125,3.11125
2008-02-06,1.4634,1.4538,4.355,0.009379103357719002,0.00947597839476926,0.925,3.0025
2008-02-07,1.4526,1.4434,4.35125,0.009399379640943699,0.009492168960607499,0.92938,2.9775
2008-02-08,1.448,1.4393,4.2975,0.009307520476545048,0.00940114693992667,0.9525,2.99125
2008-02-11,1.4505,1.4414,4.31,0.009382623381497467,0.00947597839476926,0.95125,2.9625
2008-02-12,1.4585,1.4494,4.315,0.009318796011555306,0.00941265060240964,0.955,2.95875
2008-02-13,1.454,1.4446,4.33313,0.009231905465288036,0.009323140033563304,0.95875,2.95438
2008-02-14,1.4592,1.4498,4.33625,0.00922424130615257,0.009316191540898081,0.96125,2.96125
2008-02-15,1.4688,1.4591,4.34875,0.009304056568663937,0.009396729937981583,0.96375,2.96938
2008-02-19,1.4744,1.4647,4.35563,0.009285051067780872,0.009380863039399626,0.96,2.98
2008-02-20,1.4657,1.4562,4.3725,0.009259259259259259,0.009357162908206231,0.95125,3.01938
2008-02-21,1.4736,1.4639,4.37938,0.009255831173639392,0.009355412105903266,0.95375,3.07063
2008-02-22,1.4842,1.4741,4.37438,0.009340556697179151,0.009438414346389807,0.955,2.99938
2008-02-25,1.483,1.4733,4.38438,0.009292816652727442,0.009391435011269721,0.9575,3.05625
2008-02-26,1.4874,1.4777,4.39125,0.0092824654228163,0.009380863039399626,0.9575,3.0575
2008-02-27,1.5086,1.4983,4.3925,0.009423294383716547,0.009518370454978107,0.96688,3.01688
2008-02-28,1.5139,1.5031,4.3925,0.009439305267132339,0.009531071292413268,1.005,2.96875
2008-02-29,1.5185,1.5076,4.38938,0.009616309260505818,0.00970591089973794,1.01625,2.93125
2008-03-03,1.5268,1.5152,4.38438,0.009720062208398134,0.009807767752059632,1.02,2.8625
2008-03-04,1.5213,1.5094,4.395,0.00969649956365752,0.009785693316371465,1.02,2.87688
2008-03-05,1.523,1.511,4.405,0.009660902328277461,0.009750390015600624,1.02875,2.8925
2008-03-06,1.5343,1.5217,4.44,0.009682416731216111,0.009769441187964049,1.03063,2.8925
2008-03-07,1.5333,1.5194,4.50438,0.009731413001167769,0.009813542688910696,1.03625,2.78438
2008-03-10,1.5339,1.52,4.55938,0.009782821365681862,0.009864851533984413,1.03813,2.78125
2008-03-11,1.5364,1.5225,4.58,0.009727626459143969,0.009813542688910696,1.03,2.74
2008-03-12,1.5486,1.5347,4.59125,0.009768486861385171,0.009854158454867954,1.03,2.7875
2008-03-13,1.5602,1.5458,4.59813,0.009986019572598362,0.010068465565847765,1.02875,2.69938
2008-03-14,1.5648,1.5492,4.615,0.01001401962747847,0.010090817356205853,1.02875,2.67125
2008-03-17,1.5726,1.5562,4.64813,0.010295480284155256,0.01036376826614157,1.02875,2.36625
2008-03-18,1.5774,1.5605,4.655,0.010167768174885614,0.010231225700838962,1.0325,2.3825
2008-03-19,1.5699,1.5539,4.66813,0.010088781275221953,0.01016053647632595,1.03,2.4975
2008-03-20,1.5428,1.5274,4.68125,0.010072522159548751,0.010147133434804667,1.02625,2.53938
2008-03-25,1.5577,1.5422,4.70813,0.01000300090027008,0.010086746015735323,1.02875,2.63375
2008-03-26,1.5725,1.5569,4.72188,0.010091835704914724,0.010176045588684238,1.0225,2.63188
2008-03-27,1.5786,1.5633,4.73375,0.010013016921998599,0.010094891984655763,1.01125,2.63
2008-03-28,1.577,1.5623,4.73813,0.010004001600640256,0.010087763542822557,1.0025,2.6325
2008-03-31,1.5813,1.5664,4.7275,0.010046212577858147,0.010131712259371834,1.00219,2.61438
2008-04-01,1.5618,1.5471,4.73688,0.009907856930545923,0.009996001599360255,0.99375,2.61625
2008-04-02,1.5623,1.5477,4.74,0.009777082518576457,0.009868745682423763,0.98688,2.67
2008-04-03,1.5619,1.5473,4.7475,0.009784735812133072,0.009873617693522907,0.98563,2.72
2008-04-04,1.5718,1.5572,4.74813,0.00980392156862745,0.009891196834817014,0.9825,2.72
2008-04-07,1.5712,1.5564,4.74938,0.009746588693957116,0.009831874938550783,0.98375,2.68
2008-04-08,1.5721,1.5573,4.74938,0.00976657876745776,0.009850275807722617,0.99125,2.68
2008-04-09,1.5758,1.5608,4.75,0.009764671418806757,0.009852216748768473,1.0,2.69875
2008-04-10,1.5836,1.5685,4.75,0.009955201592832254,0.010043185698503565,1.0,2.68375
2008-04-11,1.5827,1.5676,4.75,0.009907856930545923,0.009995002498750625,0.99875,2.71125
2008-04-14,1.5836,1.5684,4.75875,0.009921619208254786,0.010009008107296567,0.99875,2.68688
2008-04-15,1.5788,1.5638,4.76813,0.009859016070196194,0.009950248756218905,0.99563,2.71688
2008-04-16,1.5948,1.5804,4.78313,0.009895111814763506,0.009994003597841295,0.9875,2.75875
2008-04-17,1.5907,1.5772,4.7925,0.009773260359655983,0.00987264290650607,0.98625,2.88188
2008-04-18,1.5742,1.562,4.79813,0.009590486237652249,0.00969649956365752,0.98,3.01875
2008-04-21,1.5915,1.5786,4.81563,0.009658103148541626,0.009761811792268645,0.98125,3.02125
2008-04-22,1.5944,1.5806,4.84875,0.00968054211035818,0.009782821365681862,0.97625,3.0375
2008-04-23,1.588,1.5741,4.86813,0.00968054211035818,0.009781864423359092,0.97625,3.04625
2008-04-24,1.5705,1.5569,4.86688,0.009601536245799328,0.00970026190707149,0.97625,3.02813
2008-04-25,1.564,1.5508,4.87938,0.009593246354566386,0.00969274013763691,0.98,3.08
2008-04-28,1.5606,1.5474,4.88063,0.009567546880979718,0.009667440061871617,0.98125,3.04188
2008-04-29,1.5595,1.5459,4.88625,0.009633911368015415,0.009730466089325679,0.985,2.98625
2008-04-30,1.556,1.5427,4.88438,0.0095565749235474,0.009653441451877595,0.98344,2.965
2008-05-01,1.5478,1.534,4.885,0.00962278675904542,0.009714396735962697,0.98375,2.8825
2008-05-02,1.5402,1.5261,4.88313,0.009480470231323474,0.009571209800918835,0.98406,2.87375
2008-05-06,1.5553,1.541,4.88188,0.009595087315294569,0.00968710646130001,0.98375,2.87625
2008-05-07,1.5406,1.5263,4.87813,0.009495774380400722,0.009584970765839165,0.98344,2.84875
2008-05-08,1.5414,1.5268,4.8775,0.009620935154897056,0.009707795359673817,0.98031,2.82
2008-05-09,1.5448,1.5299,4.87313,0.009693679720822024,0.009780907668231613,0.9775,2.78
2008-05-12,1.5476,1.5329,4.87688,0.009658103148541626,0.009749439407234085,0.97875,2.80438
2008-05-13,1.5452,1.5309,4.8775,0.009569377990430622,0.009664637092877163,0.9825,2.8275
2008-05-14,1.5442,1.5304,4.88813,0.009505703422053232,0.009600614439324117,0.98625,2.93875
2008-05-15,1.5488,1.5343,4.89813,0.009547450830628223,0.00963855421686747,0.98625,2.94125
2008-05-16,1.5496,1.5348,4.89625,0.009551098376313277,0.00963948332369385,0.985,2.88625
2008-05-19,1.5558,1.5409,4.8975,0.009606147934678195,0.009694619486185167,0.9875,2.845
2008-05-20,1.5654,1.5499,4.89688,0.009652509652509652,0.00974184120798831,0.9875,2.80063
2008-05-21,1.5755,1.5599,4.90375,0.009668374746205162,0.00975609756097561,0.98625,2.78375
2008-05-22,1.574,1.5586,4.90875,0.009635767970707265,0.009725734292939117,0.98875,2.80875
2008-05-23,1.5772,1.5617,4.91688,0.00968804495252858,0.009778994719342852,0.98875,2.84875
2008-05-27,1.5724,1.5573,4.92438,0.009600614439324117,0.009691800736576855,0.98938,2.84938
2008-05-28,1.5648,1.5503,4.92563,0.009533797311469158,0.009626492106276474,0.99438,2.85875
2008-05-29,1.5526,1.5387,4.92375,0.009497578117580016,0.009593246354566386,0.99375,2.9275
2008-05-30,1.5511,1.5366,4.92688,0.00947238798901203,0.009565716472163765,0.99625,2.91063
2008-06-02,1.5517,1.5371,4.92875,0.009557488292076843,0.009649715333397665,0.99938,2.89688
2008-06-03,1.545,1.5303,4.92938,0.00950209045990118,0.009594166746618055,0.99625,2.88375
2008-06-04,1.5441,1.5294,4.93688,0.009514747859181731,0.009608917075045643,0.9975,2.89125
2008-06-05,1.5544,1.539,4.93938,0.00943040362127499,0.009525623928367307,0.99875,2.91875
2008-06-06,1.5684,1.5524,5.1125,0.009462528387585161,0.009557488292076843,1.00125,2.96938
2008-06-09,1.57,1.5544,5.12,0.009425070688030161,0.009521089212605922,0.9975,2.9575
2008-06-10,1.5523,1.5381,5.12063,0.009358914365933552,0.009461633077869241,1.0025,3.17
2008-06-11,1.552,1.5373,5.11938,0.009354536950420954,0.0094553706505295,1.00625,3.15375
2008-06-12,1.5411,1.5276,5.12125,0.009255831173639392,0.009358914365933552,1.0,3.13313
2008-06-13,1.5342,1.5212,5.12938,0.00925154963456379,0.009358038555118848,1.0025,3.255
2008-06-16,1.5492,1.5361,5.125,0.009246417013407305,0.009355412105903266,1.0,3.24063
2008-06-17,1.5494,1.5361,5.125,0.009245562130177515,0.009351037965214139,1.0025,3.215
2008-06-18,1.5486,1.5346,5.12375,0.009254118082546734,0.009356287425149701,1.0025,3.19375
2008-06-19,1.5482,1.5342,5.125,0.009264406151565685,0.009364172675344134,1.005,3.18188
2008-06-20,1.5619,1.5476,5.125,0.009307520476545048,0.00940910801656003,1.00875,3.18
2008-06-23,1.5498,1.5355,5.12625,0.00927213722763097,0.009373828271466066,1.00875,3.18
2008-06-24,1.5577,1.5435,5.125,0.009278159213212098,0.009379983116030392,1.01,3.18563
2008-06-25,1.5608,1.5467,5.12375,0.009264406151565685,0.009366804046459348,1.015,3.17125
2008-06-26,1.572,1.5576,5.12125,0.009297136481963555,0.009394964299135663,1.01375,3.13375
2008-06-27,1.5755,1.5612,5.13,0.009416195856873822,0.00951927653498334,1.03,3.15375
2008-06-30,1.578,1.5632,5.12938,0.00945179584120983,0.009552923194497515,1.0375,3.10875
2008-07-01,1.578,1.5631,5.14438,0.00948136910969944,0.009584052137243627,1.04375,3.1225
2008-07-02,1.5852,1.5707,5.14813,0.009420631182289214,0.009523809523809525,1.0425,3.13375
2008-07-03,1.5745,1.56,5.16125,0.00938790837401427,0.00948856627763545,1.04,3.13
2008-07-07,1.5634,1.5491,5.14375,0.009281603861147207,0.009381743127873158,1.03688,3.11563
2008-07-08,1.5673,1.5525,5.13688,0.009316191540898081,0.00941885655081473,1.03688,3.0975
2008-07-09,1.574,1.5593,5.1425,0.009332711152589827,0.009435742592942064,1.03688,3.11313
2008-07-10,1.5726,1.558,5.13375,0.009326618168252192,0.00942951438000943,1.0325,3.09375
2008-07-11,1.59,1.5751,5.14063,0.009437523593808984,0.0095428953144384,1.03,3.12125
2008-07-14,1.5886,1.5738,5.14313,0.009402914903620123,0.009509319132750096,1.02625,3.1225
2008-07-15,1.5974,1.5819,5.13875,0.009549274255156608,0.009657170449058426,1.025,3.0925
2008-07-16,1.5878,1.5725,5.13438,0.009574875526618154,0.009682416731216111,1.02,3.07125
2008-07-17,1.5859,1.571,5.14063,0.00946073793755913,0.009567546880979718,1.01625,3.08438
2008-07-18,1.5848,1.5698,5.13625,0.009381743127873158,0.009487666034155597,1.01125,3.1
2008-07-21,1.5844,1.5696,5.14938,0.009340556697179151,0.009449116507606539,1.00875,3.14813
2008-07-22,1.5861,1.5711,5.15375,0.009364172675344134,0.009473285335354301,1.00875,3.13938
2008-07-23,1.5732,1.5586,5.15563,0.0092910898448388,0.009400263207369806,1.00375,3.17125
2008-07-24,1.5676,1.553,5.15188,0.009281603861147207,0.00938790837401427,1.00375,3.15688
2008-07-25,1.5695,1.5549,5.14813,0.009281603861147207,0.009387027128508401,1.00313,3.11188
2008-07-28,1.5738,1.5591,5.14688,0.009286775631500743,0.009392317084624777,1.00063,3.135
2008-07-29,1.567,1.5526,5.14688,0.009261831990367694,0.00936768149882904,1.00063,3.11625
2008-07-30,1.5541,1.5395,5.15313,0.009238728750923873,0.009342301943198803,1.0,3.125
2008-07-31,1.5646,1.5496,5.14875,0.009267840593141797,0.00937207122774133,0.99875,3.08375
2008-08-01,1.5564,1.5416,5.15125,0.009301460329271696,0.009406452826639074,0.99813,3.075
2008-08-04,1.5588,1.5441,5.15625,0.009250693802035153,0.009356287425149701,0.9975,3.09063
2008-08-05,1.5488,1.5343,5.15875,0.009250693802035153,0.009358914365933552,0.99625,3.11375
2008-08-06,1.5421,1.5276,5.1625,0.009157509157509158,0.009263547938860583,0.9975,3.10125
2008-08-07,1.5388,1.5246,5.16375,0.009140767824497258,0.009246417013407305,0.99438,3.1025
2008-08-08,1.5034,1.4896,5.15125,0.009087604507451835,0.009192021325489474,0.99063,3.09125
2008-08-11,1.5001,1.4863,5.15188,0.009102494083378846,0.009208103130755065,0.98313,3.09375
2008-08-12,1.4928,1.4788,5.15188,0.009105809506465124,0.009214042200313277,0.97719,3.10313
2008-08-13,1.487,1.4731,5.15188,0.00919793966151582,0.009305788200260562,0.97188,3.095
2008-08-14,1.4884,1.4748,5.15188,0.00913575735428467,0.009243852837862821,0.96813,3.10375
2008-08-15,1.4686,1.455,5.15438,0.009047317470370035,0.009154994049253868,0.96375,3.11813
2008-08-18,1.4708,1.4572,5.15688,0.009069472156720479,0.009177679882525698,0.95625,3.13625
2008-08-19,1.4682,1.4544,5.155,0.009109127345600291,0.009218289085545723,0.95125,3.13375
2008-08-20,1.4748,1.4609,5.15563,0.009107468123861567,0.009214891264283083,0.9475,3.12375
2008-08-21,1.4848,1.4707,5.15188,0.009214042200313277,0.009320533134495292,0.9425,3.1025
2008-08-22,1.4816,1.4676,5.15313,0.009092562284051645,0.009198785760279644,0.945,3.11375
2008-08-26,1.4651,1.4514,5.15188,0.009137426900584795,0.009242144177449167,0.94625,3.11625
2008-08-27,1.4722,1.4586,5.15125,0.009129085265656381,0.009233610341643583,0.9525,3.1175
2008-08-28,1.477,1.4634,5.15688,0.009160864785635764,0.009263547938860583,0.95625,3.115
2008-08-29,1.4706,1.4572,5.16,0.009184423218221896,0.009284189026088572,0.9625,3.1175
2008-09-02,1.4499,1.4367,5.15438,0.009168423947923353,0.009268699601445917,0.97125,3.11938
2008-09-03,1.4473,1.4339,5.1575,0.009204712812960236,0.009304056568663937,0.97,3.10875
2008-09-04,1.4459,1.4324,5.16375,0.00925154963456379,0.009351037965214139,0.97125,3.11313
2008-09-05,1.4309,1.4175,5.16375,0.009379983116030392,0.009477774618519572,0.975,3.1025
2008-09-08,1.4198,1.4064,5.16875,0.009240436148586214,0.009337068160597572,0.9775,3.1225
2008-09-09,1.4104,1.397,5.16875,0.009259259259259259,0.009357162908206231,0.97875,3.09688
2008-09-10,1.412,1.3984,5.1675,0.009294544102611766,0.009391435011269721,0.98,3.0875
2008-09-11,1.3903,1.3766,5.1725,0.009416195856873822,0.009512937595129375,0.9775,3.08438
2008-09-12,1.4104,1.3965,5.17625,0.009337068160597572,0.009433962264150943,0.9775,3.08938
2008-09-15,1.4181,1.4039,5.18375,0.00946431951542684,0.009561143512764126,0.975,3.00125
2008-09-16,1.4194,1.4062,5.18938,0.009641342074816815,0.009746588693957116,0.98125,3.01625
2008-09-17,1.4194,1.4111,5.2,0.00950660709192889,0.009651578033008397,0.9925,3.2525
2008-09-18,1.4379,1.4324,5.22563,0.009497578117580016,0.00966183574879227,0.98125,3.385
2008-09-19,1.4379,1.4287,5.23625,0.009278159213212098,0.009410878976096366,0.98625,3.4575
2008-09-22,1.462,1.4528,5.245,0.009391435011269721,0.009531071292413268,0.98875,3.42875
2008-09-23,1.4762,1.469,5.2575,0.00946521533364884,0.009614460148062685,0.9875,3.465
2008-09-24,1.4722,1.4662,5.2675,0.00946969696969697,0.00962741888899586,0.99,3.70125
2008-09-25,1.4718,1.4671,5.29375,0.009428625306430322,0.009587727708533078,1.0,3.975
2008-09-26,1.4631,1.4606,5.2875,0.009458948164964056,0.009616309260505818,1.02125,3.87625
2008-09-29,1.4392,1.4385,5.30375,0.009491268033409264,0.009651578033008397,1.035,3.83375
2008-09-30,1.4179,1.4215,5.37,0.009500285008550257,0.009694619486185167,1.0725,3.98125
2008-10-01,1.4024,1.4045,5.3925,0.009446438692612885,0.00962741888899586,1.08875,4.0375
2008-10-02,1.379,1.3783,5.41375,0.009480470231323474,0.009642271719217048,1.10875,4.0525
2008-10-03,1.3746,1.3717,5.4125,0.009480470231323474,0.00963855421686747,1.1075,4.13125
2008-10-06,1.3566,1.3536,5.4125,0.009746588693957116,0.009895111814763506,1.1325,4.0525
2008-10-07,1.368,1.3663,5.43375,0.009773260359655983,0.009932459276916964,1.16,4.01625
2008-10-08,1.368,1.3693,5.435,0.00998003992015968,0.010165700925078784,1.16,4.1075
2008-10-09,1.3664,1.3688,5.4375,0.009883376161296697,0.010058338362502514,1.16375,4.375
2008-10-10,1.3556,1.3582,5.42625,0.010054293183189223,0.01024380249948781,1.17125,4.39375
2008-10-14,1.3693,1.3678,5.2875,0.009754194303550527,0.009896091044037606,1.17375,4.255
2008-10-15,1.3596,1.3524,5.2475,0.009871668311944718,0.010032102728731942,1.185,4.22125
2008-10-16,1.3448,1.3414,5.15625,0.009911785112498761,0.010063399416322833,1.17625,4.17875
2008-10-17,1.3458,1.3397,5.11125,0.009896091044037606,0.010028078620136383,1.18,4.13
2008-10-20,1.3364,1.3302,5.055,0.009828975820719482,0.009938382031405287,1.1575,3.82875
2008-10-21,1.3199,1.3134,5.02625,0.009900990099009901,0.010012014417300761,1.1425,3.7
2008-10-22,1.2839,1.2795,5.00625,0.010103051121438673,0.010224948875255624,1.13,3.4825
2008-10-23,1.2804,1.2774,4.99313,0.010271158586688579,0.01040907671489539,1.0975,3.53
2008-10-24,1.2709,1.2687,4.97625,0.010755001075500106,0.010890873448050535,1.08375,3.5275
2008-10-27,1.2454,1.2453,4.96375,0.01072271070126528,0.010860121633362294,1.07625,3.5125
2008-10-28,1.2555,1.2541,4.935,0.010441683199331732,0.010561892691170256,1.075,3.48
2008-10-29,1.2831,1.2798,4.90063,0.010317787866281469,0.010427528675703858,1.06875,3.4275
2008-10-30,1.2963,1.293,4.8425,0.01015228426395939,0.01025220422390814,1.065,3.265
2008-10-31,1.272,1.268,4.80625,0.010180189351521938,0.010263779123473262,1.03,3.12125
2008-11-03,1.2777,1.2731,4.78875,0.010131712259371834,0.010210332856851134,1.0125,3.085
2008-11-04,1.2856,1.2791,4.75875,0.010059350165979279,0.010126582278481013,0.99875,2.96875
2008-11-05,1.2936,1.2869,4.715,0.01010713563776026,0.010169836265636124,0.99,2.82375
2008-11-06,1.2816,1.2758,4.6525,0.010183299389002037,0.010255358424776945,0.9775,2.69875
2008-11-07,1.2732,1.2672,4.54125,0.010210332856851134,0.010279605263157895,0.975,2.63875
2008-11-10,1.2812,1.2744,4.4575,0.010123506782749545,0.010185373803218578,0.96875,2.62125
2008-11-12,1.2516,1.2457,4.3325,0.01037344398340249,0.010430791697089808,0.9675,2.525
2008-11-13,1.2502,1.2471,4.2925,0.010431879824744418,0.010513036164844407,0.97125,2.595
2008-11-14,1.2717,1.269,4.285,0.010277492291880781,0.01037129226301597,0.96625,2.71375
2008-11-17,1.2675,1.264,4.25375,0.010328444536252842,0.010412328196584756,0.96625,2.71375
2008-11-18,1.2656,1.2619,4.21125,0.010327377878756584,0.01040582726326743,0.9675,2.63125
2008-11-19,1.2764,1.2728,4.1625,0.010336985734959687,0.010412328196584756,0.975,2.58375
2008-11-20,1.2524,1.2501,4.1075,0.010558547143912998,0.010642826734780758,1.0025,2.54375
2008-11-21,1.2567,1.2553,4.0525,0.01052853232259423,0.010622477161674103,0.99875,2.56875
2008-11-24,1.2786,1.2778,4.02125,0.010434056761268781,0.010527423939362039,1.00125,2.575
2008-11-25,1.3021,1.3005,3.995,0.010471204188481676,0.010559662090813094,1.01,2.62125
2008-11-26,1.2962,1.295,3.9625,0.010520778537611783,0.010611205432937183,1.015,2.54375
2008-11-28,1.2719,1.2713,3.90125,0.010469011725293133,0.010557432432432432,1.02,2.59125
2008-12-01,1.2628,1.262,3.86375,0.01067691650651292,0.01076426264800861,1.02625,2.60625
2008-12-02,1.2726,1.2714,3.83125,0.010713520462824084,0.010795638562020943,1.03375,2.56875
2008-12-03,1.2626,1.2612,3.79625,0.010789814415192058,0.010862480990658266,1.03875,2.55625
2008-12-04,1.2692,1.2683,3.71625,0.010785159620362382,0.010857763300760045,1.03875,2.52
2008-12-05,1.2678,1.2653,3.63125,0.010873110796999022,0.010940919037199124,1.04125,2.55125
2008-12-08,1.2892,1.2863,3.575,0.010750376263169211,0.010822510822510822,1.0425,2.60063
2008-12-09,1.2845,1.2799,3.51625,0.010822510822510822,0.010888501742160278,1.04375,2.525
